"Institution ID","Institution","Game Date","Opponent ID","Opponent Name","Score For","Score Against","Location"
"5","Akron","08/30/12","128","UCF","14","56","Home"
"5","Akron","09/08/12","231","FIU","38","41","Away"
"5","Akron","09/15/12","446","Morgan St.","66","6","Home"
"5","Akron","09/22/12","694","Tennessee","26","47","Away"
"5","Akron","09/29/12","414","Miami (OH)","49","56","Home"
"5","Akron","10/06/12","71","Bowling Green","10","24","Home"
"5","Akron","10/13/12","519","Ohio","28","34","Away"
"5","Akron","10/20/12","503","Northern Ill.","7","37","Home"
"5","Akron","10/27/12","129","Central Mich.","14","35","Away"
"5","Akron","11/03/12","331","Kent St.","24","35","Away"
"5","Akron","11/10/12","400","Massachusetts","14","22","Home"
"5","Akron","11/20/12","709","Toledo","23","35","Away"
"8","Alabama","09/01/12","418","Michigan","41","14","Neutral Site"
"8","Alabama","09/08/12","772","Western Ky.","35","0","Home"
"8","Alabama","09/15/12","31","Arkansas","52","0","Away"
"8","Alabama","09/22/12","229","Fla. Atlantic","40","7","Home"
"8","Alabama","09/29/12","433","Ole Miss","33","14","Home"
"8","Alabama","10/13/12","434","Missouri","42","10","Away"
"8","Alabama","10/20/12","694","Tennessee","44","13","Away"
"8","Alabama","10/27/12","430","Mississippi St.","38","7","Home"
"8","Alabama","11/03/12","365","LSU","21","17","Away"
"8","Alabama","11/10/12","697","Texas A&M","24","29","Home"
"8","Alabama","11/17/12","769","Western Caro.","49","0","Home"
"8","Alabama","11/24/12","37","Auburn","49","0","Home"
"8","Alabama","12/01/12","257","Georgia","","","Neutral Site"
"9","UAB","09/01/12","716","Troy","29","39","Home"
"9","UAB","09/15/12","648","South Carolina","6","49","Away"
"9","UAB","09/22/12","518","Ohio St.","15","29","Away"
"9","UAB","09/29/12","719","Tulsa","42","49","Home"
"9","UAB","10/06/12","655","Southeastern La.","52","3","Home"
"9","UAB","10/13/12","288","Houston","17","39","Away"
"9","UAB","10/20/12","196","East Carolina","35","42","Home"
"9","UAB","10/27/12","718","Tulane","45","55","Away"
"9","UAB","11/03/12","664","Southern Miss.","27","19","Away"
"9","UAB","11/10/12","388","Marshall","38","31","Home"
"9","UAB","11/17/12","404","Memphis","9","46","Home"
"9","UAB","11/24/12","128","UCF","24","49","Away"
"28","Arizona St.","08/30/12","501","Northern Ariz.","63","6","Home"
"28","Arizona St.","09/08/12","301","Illinois","45","14","Home"
"28","Arizona St.","09/15/12","434","Missouri","20","24","Away"
"28","Arizona St.","09/22/12","732","Utah","37","7","Home"
"28","Arizona St.","09/29/12","107","California","27","17","Away"
"28","Arizona St.","10/11/12","157","Colorado","51","17","Away"
"28","Arizona St.","10/18/12","529","Oregon","21","43","Home"
"28","Arizona St.","10/27/12","110","UCLA","43","45","Home"
"28","Arizona St.","11/03/12","528","Oregon St.","26","36","Away"
"28","Arizona St.","11/10/12","657","Southern California","17","38","Away"
"28","Arizona St.","11/17/12","754","Washington St.","46","7","Home"
"28","Arizona St.","11/23/12","29","Arizona","41","34","Away"
"29","Arizona","09/01/12","709","Toledo","24","17","Home"
"29","Arizona","09/08/12","521","Oklahoma St.","59","38","Home"
"29","Arizona","09/15/12","647","South Carolina St.","56","0","Home"
"29","Arizona","09/22/12","529","Oregon","0","49","Away"
"29","Arizona","09/29/12","528","Oregon St.","35","38","Home"
"29","Arizona","10/06/12","674","Stanford","48","54","Away"
"29","Arizona","10/20/12","756","Washington","52","17","Home"
"29","Arizona","10/27/12","657","Southern California","39","36","Home"
"29","Arizona","11/03/12","110","UCLA","10","66","Away"
"29","Arizona","11/10/12","157","Colorado","56","31","Home"
"29","Arizona","11/17/12","732","Utah","34","24","Away"
"29","Arizona","11/23/12","28","Arizona St.","34","41","Home"
"30","Arkansas St.","09/01/12","529","Oregon","34","57","Away"
"30","Arkansas St.","09/08/12","404","Memphis","33","28","Home"
"30","Arkansas St.","09/15/12","463","Nebraska","13","42","Away"
"30","Arkansas St.","09/22/12","17","Alcorn St.","56","0","Home"
"30","Arkansas St.","09/29/12","772","Western Ky.","13","26","Home"
"30","Arkansas St.","10/04/12","231","FIU","34","20","Away"
"30","Arkansas St.","10/13/12","646","South Ala.","36","29","Home"
"30","Arkansas St.","10/23/12","671","La.-Lafayette","50","27","Away"
"30","Arkansas St.","11/03/12","497","North Texas","37","19","Away"
"30","Arkansas St.","11/08/12","498","La.-Monroe","45","23","Home"
"30","Arkansas St.","11/17/12","716","Troy","41","34","Away"
"30","Arkansas St.","12/01/12","419","Middle Tenn.","","","Home"
"31","Arkansas","09/01/12","315","Jacksonville St.","49","24","Home"
"31","Arkansas","09/08/12","498","La.-Monroe","31","34","Away"
"31","Arkansas","09/15/12","8","Alabama","0","52","Home"
"31","Arkansas","09/22/12","587","Rutgers","26","35","Home"
"31","Arkansas","09/29/12","697","Texas A&M","10","58","Away"
"31","Arkansas","10/06/12","37","Auburn","24","7","Away"
"31","Arkansas","10/13/12","334","Kentucky","49","7","Home"
"31","Arkansas","10/27/12","433","Ole Miss","27","30","Home"
"31","Arkansas","11/03/12","719","Tulsa","19","15","Home"
"31","Arkansas","11/10/12","648","South Carolina","20","38","Away"
"31","Arkansas","11/17/12","430","Mississippi St.","14","45","Away"
"31","Arkansas","11/23/12","365","LSU","13","20","Home"
"37","Auburn","09/01/12","147","Clemson","19","26","Neutral Site"
"37","Auburn","09/08/12","430","Mississippi St.","10","28","Away"
"37","Auburn","09/15/12","498","La.-Monroe","31","28","Home"
"37","Auburn","09/22/12","365","LSU","10","12","Home"
"37","Auburn","10/06/12","31","Arkansas","7","24","Home"
"37","Auburn","10/13/12","433","Ole Miss","20","41","Away"
"37","Auburn","10/20/12","736","Vanderbilt","13","17","Away"
"37","Auburn","10/27/12","697","Texas A&M","21","63","Home"
"37","Auburn","11/03/12","472","New Mexico St.","42","7","Home"
"37","Auburn","11/10/12","257","Georgia","0","38","Home"
"37","Auburn","11/17/12","6","Alabama A&M","51","7","Home"
"37","Auburn","11/24/12","8","Alabama","0","49","Away"
"47","Ball St.","08/30/12","204","Eastern Mich.","37","26","Home"
"47","Ball St.","09/08/12","147","Clemson","27","52","Away"
"47","Ball St.","09/15/12","306","Indiana","41","39","Away"
"47","Ball St.","09/22/12","651","South Fla.","31","27","Home"
"47","Ball St.","09/29/12","331","Kent St.","43","45","Away"
"47","Ball St.","10/06/12","503","Northern Ill.","23","35","Home"
"47","Ball St.","10/13/12","774","Western Mich.","30","24","Home"
"47","Ball St.","10/20/12","129","Central Mich.","41","30","Away"
"47","Ball St.","10/27/12","725","Army","30","22","Away"
"47","Ball St.","11/06/12","709","Toledo","34","27","Away"
"47","Ball St.","11/14/12","519","Ohio","52","27","Home"
"47","Ball St.","11/23/12","414","Miami (OH)","31","24","Away"
"51","Baylor","09/02/12","663","SMU","59","24","Home"
"51","Baylor","09/15/12","624","Sam Houston St.","48","23","Home"
"51","Baylor","09/21/12","498","La.-Monroe","47","42","Away"
"51","Baylor","09/29/12","768","West Virginia","63","70","Away"
"51","Baylor","10/13/12","698","TCU","21","49","Home"
"51","Baylor","10/20/12","703","Texas","50","56","Away"
"51","Baylor","10/27/12","311","Iowa St.","21","35","Away"
"51","Baylor","11/03/12","328","Kansas","41","14","Home"
"51","Baylor","11/10/12","522","Oklahoma","34","42","Away"
"51","Baylor","11/17/12","327","Kansas St.","52","24","Home"
"51","Baylor","11/24/12","700","Texas Tech","52","45","Neutral Site"
"51","Baylor","12/01/12","521","Oklahoma St.","","","Home"
"66","Boise St.","08/31/12","416","Michigan St.","13","17","Away"
"66","Boise St.","09/15/12","414","Miami (OH)","39","12","Home"
"66","Boise St.","09/20/12","77","BYU","7","6","Home"
"66","Boise St.","09/29/12","473","New Mexico","32","29","Away"
"66","Boise St.","10/06/12","664","Southern Miss.","40","14","Away"
"66","Boise St.","10/13/12","96","Fresno St.","20","10","Home"
"66","Boise St.","10/20/12","465","UNLV","32","7","Home"
"66","Boise St.","10/27/12","811","Wyoming","45","14","Away"
"66","Boise St.","11/03/12","626","San Diego St.","19","21","Home"
"66","Boise St.","11/10/12","277","Hawaii","49","14","Away"
"66","Boise St.","11/17/12","156","Colorado St.","42","14","Home"
"66","Boise St.","12/01/12","466","Nevada","","","Away"
"67","Boston College","09/01/12","415","Miami (FL)","32","41","Home"
"67","Boston College","09/08/12","380","Maine","34","3","Home"
"67","Boston College","09/15/12","509","Northwestern","13","22","Away"
"67","Boston College","09/29/12","147","Clemson","31","45","Home"
"67","Boston College","10/06/12","725","Army","31","34","Away"
"67","Boston College","10/13/12","234","Florida St.","7","51","Away"
"67","Boston College","10/20/12","255","Georgia Tech","17","37","Away"
"67","Boston College","10/27/12","392","Maryland","20","17","Home"
"67","Boston College","11/03/12","749","Wake Forest","14","28","Away"
"67","Boston College","11/10/12","513","Notre Dame","6","21","Home"
"67","Boston College","11/17/12","742","Virginia Tech","23","30","Home"
"67","Boston College","11/24/12","490","North Carolina St.","10","27","Away"
"71","Bowling Green","09/01/12","235","Florida","14","27","Away"
"71","Bowling Green","09/08/12","295","Idaho","21","13","Home"
"71","Bowling Green","09/15/12","709","Toledo","15","27","Away"
"71","Bowling Green","09/22/12","742","Virginia Tech","0","37","Away"
"71","Bowling Green","09/29/12","572","Rhode Island","48","8","Home"
"71","Bowling Green","10/06/12","5","Akron","24","10","Away"
"71","Bowling Green","10/13/12","414","Miami (OH)","37","12","Home"
"71","Bowling Green","10/20/12","400","Massachusetts","24","0","Away"
"71","Bowling Green","10/27/12","204","Eastern Mich.","24","3","Home"
"71","Bowling Green","11/07/12","519","Ohio","26","14","Away"
"71","Bowling Green","11/17/12","331","Kent St.","24","31","Home"
"71","Bowling Green","11/23/12","86","Buffalo","21","7","Neutral Site"
"77","BYU","08/30/12","754","Washington St.","30","6","Home"
"77","BYU","09/08/12","758","Weber St.","45","13","Home"
"77","BYU","09/15/12","732","Utah","21","24","Away"
"77","BYU","09/20/12","66","Boise St.","6","7","Away"
"77","BYU","09/28/12","277","Hawaii","47","0","Home"
"77","BYU","10/05/12","731","Utah St.","6","3","Home"
"77","BYU","10/13/12","528","Oregon St.","24","42","Home"
"77","BYU","10/20/12","513","Notre Dame","14","17","Away"
"77","BYU","10/27/12","255","Georgia Tech","41","17","Away"
"77","BYU","11/10/12","295","Idaho","52","13","Home"
"77","BYU","11/17/12","630","San Jose St.","14","20","Away"
"77","BYU","11/24/12","472","New Mexico St.","50","14","Away"
"86","Buffalo","09/01/12","257","Georgia","23","45","Away"
"86","Buffalo","09/08/12","446","Morgan St.","56","34","Home"
"86","Buffalo","09/19/12","331","Kent St.","7","23","Home"
"86","Buffalo","09/29/12","164","Connecticut","17","24","Away"
"86","Buffalo","10/06/12","519","Ohio","31","38","Away"
"86","Buffalo","10/13/12","503","Northern Ill.","3","45","Away"
"86","Buffalo","10/20/12","545","Pittsburgh","6","20","Home"
"86","Buffalo","10/27/12","709","Toledo","20","25","Home"
"86","Buffalo","11/03/12","414","Miami (OH)","27","24","Home"
"86","Buffalo","11/10/12","774","Western Mich.","29","24","Home"
"86","Buffalo","11/17/12","400","Massachusetts","29","19","Away"
"86","Buffalo","11/23/12","71","Bowling Green","7","21","Neutral Site"
"96","Fresno St.","09/01/12","758","Weber St.","37","10","Home"
"96","Fresno St.","09/08/12","529","Oregon","25","42","Away"
"96","Fresno St.","09/15/12","157","Colorado","69","14","Home"
"96","Fresno St.","09/22/12","719","Tulsa","26","27","Away"
"96","Fresno St.","09/29/12","626","San Diego St.","52","40","Home"
"96","Fresno St.","10/06/12","156","Colorado St.","28","7","Away"
"96","Fresno St.","10/13/12","66","Boise St.","10","20","Away"
"96","Fresno St.","10/20/12","811","Wyoming","42","14","Home"
"96","Fresno St.","10/27/12","473","New Mexico","49","32","Away"
"96","Fresno St.","11/03/12","277","Hawaii","45","10","Home"
"96","Fresno St.","11/10/12","466","Nevada","52","36","Away"
"96","Fresno St.","11/24/12","721","Air Force","48","15","Home"
"107","California","09/01/12","466","Nevada","24","31","Home"
"107","California","09/08/12","667","Southern Utah","50","31","Home"
"107","California","09/15/12","518","Ohio St.","28","35","Away"
"107","California","09/22/12","657","Southern California","9","27","Away"
"107","California","09/29/12","28","Arizona St.","17","27","Home"
"107","California","10/06/12","110","UCLA","43","17","Home"
"107","California","10/13/12","754","Washington St.","31","17","Away"
"107","California","10/20/12","674","Stanford","3","21","Home"
"107","California","10/27/12","732","Utah","27","49","Away"
"107","California","11/02/12","756","Washington","13","21","Home"
"107","California","11/10/12","529","Oregon","17","59","Home"
"107","California","11/17/12","528","Oregon St.","14","62","Away"
"110","UCLA","08/30/12","574","Rice","49","24","Away"
"110","UCLA","09/08/12","463","Nebraska","36","30","Home"
"110","UCLA","09/15/12","288","Houston","37","6","Home"
"110","UCLA","09/22/12","528","Oregon St.","20","27","Home"
"110","UCLA","09/29/12","157","Colorado","42","14","Away"
"110","UCLA","10/06/12","107","California","17","43","Away"
"110","UCLA","10/13/12","732","Utah","21","14","Home"
"110","UCLA","10/27/12","28","Arizona St.","45","43","Away"
"110","UCLA","11/03/12","29","Arizona","66","10","Home"
"110","UCLA","11/10/12","754","Washington St.","44","36","Away"
"110","UCLA","11/17/12","657","Southern California","38","28","Home"
"110","UCLA","11/24/12","674","Stanford","17","35","Home"
"110","UCLA","11/30/12","674","Stanford","","","Away"
"128","UCF","08/30/12","5","Akron","56","14","Away"
"128","UCF","09/08/12","518","Ohio St.","16","31","Away"
"128","UCF","09/15/12","231","FIU","33","20","Home"
"128","UCF","09/29/12","434","Missouri","16","21","Home"
"128","UCF","10/04/12","196","East Carolina","40","20","Home"
"128","UCF","10/13/12","664","Southern Miss.","38","31","Home"
"128","UCF","10/20/12","404","Memphis","35","17","Away"
"128","UCF","10/27/12","388","Marshall","54","17","Away"
"128","UCF","11/03/12","663","SMU","42","17","Home"
"128","UCF","11/10/12","704","UTEP","31","24","Away"
"128","UCF","11/17/12","719","Tulsa","21","23","Away"
"128","UCF","11/24/12","9","UAB","49","24","Home"
"128","UCF","12/01/12","719","Tulsa","","","Away"
"129","Central Mich.","08/30/12","654","Southeast Mo. St.","38","27","Home"
"129","Central Mich.","09/08/12","416","Michigan St.","7","41","Home"
"129","Central Mich.","09/22/12","312","Iowa","32","31","Away"
"129","Central Mich.","09/29/12","503","Northern Ill.","24","55","Away"
"129","Central Mich.","10/06/12","709","Toledo","35","50","Away"
"129","Central Mich.","10/12/12","726","Navy","13","31","Home"
"129","Central Mich.","10/20/12","47","Ball St.","30","41","Home"
"129","Central Mich.","10/27/12","5","Akron","35","14","Home"
"129","Central Mich.","11/03/12","774","Western Mich.","31","42","Home"
"129","Central Mich.","11/10/12","204","Eastern Mich.","34","31","Away"
"129","Central Mich.","11/17/12","414","Miami (OH)","30","16","Home"
"129","Central Mich.","11/23/12","400","Massachusetts","42","21","Away"
"140","Cincinnati","09/06/12","545","Pittsburgh","34","10","Home"
"140","Cincinnati","09/15/12","178","Delaware St.","23","7","Home"
"140","Cincinnati","09/29/12","742","Virginia Tech","27","24","Neutral Site"
"140","Cincinnati","10/06/12","414","Miami (OH)","52","14","Home"
"140","Cincinnati","10/13/12","236","Fordham","49","17","Home"
"140","Cincinnati","10/20/12","709","Toledo","23","29","Away"
"140","Cincinnati","10/26/12","367","Louisville","31","34","Away"
"140","Cincinnati","11/03/12","688","Syracuse","35","24","Home"
"140","Cincinnati","11/10/12","690","Temple","34","10","Away"
"140","Cincinnati","11/17/12","587","Rutgers","3","10","Home"
"140","Cincinnati","11/23/12","651","South Fla.","27","10","Home"
"140","Cincinnati","12/01/12","164","Connecticut","","","Away"
"147","Clemson","09/01/12","37","Auburn","26","19","Neutral Site"
"147","Clemson","09/08/12","47","Ball St.","52","27","Home"
"147","Clemson","09/15/12","244","Furman","41","7","Home"
"147","Clemson","09/22/12","234","Florida St.","37","49","Away"
"147","Clemson","09/29/12","67","Boston College","45","31","Away"
"147","Clemson","10/06/12","255","Georgia Tech","47","31","Home"
"147","Clemson","10/20/12","742","Virginia Tech","38","17","Home"
"147","Clemson","10/25/12","749","Wake Forest","42","13","Away"
"147","Clemson","11/03/12","193","Duke","56","20","Away"
"147","Clemson","11/10/12","392","Maryland","45","10","Home"
"147","Clemson","11/17/12","490","North Carolina St.","62","48","Home"
"147","Clemson","11/24/12","648","South Carolina","17","27","Home"
"156","Colorado St.","09/01/12","157","Colorado","22","17","Neutral Site"
"156","Colorado St.","09/08/12","493","North Dakota St.","7","22","Home"
"156","Colorado St.","09/15/12","630","San Jose St.","20","40","Away"
"156","Colorado St.","09/22/12","731","Utah St.","19","31","Home"
"156","Colorado St.","09/29/12","721","Air Force","21","42","Away"
"156","Colorado St.","10/06/12","96","Fresno St.","7","28","Home"
"156","Colorado St.","10/13/12","626","San Diego St.","14","38","Away"
"156","Colorado St.","10/27/12","277","Hawaii","42","27","Home"
"156","Colorado St.","11/03/12","811","Wyoming","31","45","Away"
"156","Colorado St.","11/10/12","465","UNLV","33","11","Home"
"156","Colorado St.","11/17/12","66","Boise St.","14","42","Away"
"156","Colorado St.","11/24/12","473","New Mexico","24","20","Home"
"157","Colorado","09/01/12","156","Colorado St.","17","22","Neutral Site"
"157","Colorado","09/08/12","102","Sacramento St.","28","30","Home"
"157","Colorado","09/15/12","96","Fresno St.","14","69","Away"
"157","Colorado","09/22/12","754","Washington St.","35","34","Away"
"157","Colorado","09/29/12","110","UCLA","14","42","Home"
"157","Colorado","10/11/12","28","Arizona St.","17","51","Home"
"157","Colorado","10/20/12","657","Southern California","6","50","Away"
"157","Colorado","10/27/12","529","Oregon","14","70","Away"
"157","Colorado","11/03/12","674","Stanford","0","48","Home"
"157","Colorado","11/10/12","29","Arizona","31","56","Away"
"157","Colorado","11/17/12","756","Washington","3","38","Home"
"157","Colorado","11/23/12","732","Utah","35","42","Home"
"164","Connecticut","08/30/12","400","Massachusetts","37","0","Home"
"164","Connecticut","09/08/12","490","North Carolina St.","7","10","Home"
"164","Connecticut","09/15/12","392","Maryland","24","21","Away"
"164","Connecticut","09/22/12","774","Western Mich.","24","30","Away"
"164","Connecticut","09/29/12","86","Buffalo","24","17","Home"
"164","Connecticut","10/06/12","587","Rutgers","3","19","Away"
"164","Connecticut","10/13/12","690","Temple","14","17","Home"
"164","Connecticut","10/19/12","688","Syracuse","10","40","Away"
"164","Connecticut","11/03/12","651","South Fla.","6","13","Away"
"164","Connecticut","11/09/12","545","Pittsburgh","24","17","Home"
"164","Connecticut","11/24/12","367","Louisville","23","20","Away"
"164","Connecticut","12/01/12","140","Cincinnati","","","Home"
"193","Duke","09/01/12","231","FIU","46","26","Home"
"193","Duke","09/08/12","674","Stanford","13","50","Away"
"193","Duke","09/15/12","489","N.C. Central","54","17","Home"
"193","Duke","09/22/12","404","Memphis","38","14","Home"
"193","Duke","09/29/12","749","Wake Forest","34","27","Away"
"193","Duke","10/06/12","746","Virginia","42","17","Home"
"193","Duke","10/13/12","742","Virginia Tech","20","41","Away"
"193","Duke","10/20/12","457","North Carolina","33","30","Home"
"193","Duke","10/27/12","234","Florida St.","7","48","Away"
"193","Duke","11/03/12","147","Clemson","20","56","Home"
"193","Duke","11/17/12","255","Georgia Tech","24","42","Away"
"193","Duke","11/24/12","415","Miami (FL)","45","52","Home"
"196","East Carolina","09/01/12","27","Appalachian St.","35","13","Home"
"196","East Carolina","09/08/12","648","South Carolina","10","48","Away"
"196","East Carolina","09/15/12","664","Southern Miss.","24","14","Away"
"196","East Carolina","09/22/12","457","North Carolina","6","27","Away"
"196","East Carolina","09/29/12","704","UTEP","28","18","Home"
"196","East Carolina","10/04/12","128","UCF","20","40","Away"
"196","East Carolina","10/13/12","404","Memphis","41","7","Home"
"196","East Carolina","10/20/12","9","UAB","42","35","Away"
"196","East Carolina","10/27/12","726","Navy","28","56","Home"
"196","East Carolina","11/03/12","288","Houston","48","28","Home"
"196","East Carolina","11/17/12","718","Tulane","28","23","Away"
"196","East Carolina","11/23/12","388","Marshall","65","59","Home"
"204","Eastern Mich.","08/30/12","47","Ball St.","26","37","Away"
"204","Eastern Mich.","09/08/12","299","Illinois St.","14","31","Home"
"204","Eastern Mich.","09/15/12","559","Purdue","16","54","Away"
"204","Eastern Mich.","09/22/12","416","Michigan St.","7","23","Away"
"204","Eastern Mich.","10/06/12","331","Kent St.","14","41","Home"
"204","Eastern Mich.","10/13/12","709","Toledo","47","52","Home"
"204","Eastern Mich.","10/20/12","725","Army","48","38","Home"
"204","Eastern Mich.","10/27/12","71","Bowling Green","3","24","Away"
"204","Eastern Mich.","11/01/12","519","Ohio","14","45","Away"
"204","Eastern Mich.","11/10/12","129","Central Mich.","31","34","Home"
"204","Eastern Mich.","11/17/12","774","Western Mich.","29","23","Away"
"204","Eastern Mich.","11/23/12","503","Northern Ill.","7","49","Home"
"229","Fla. Atlantic","08/31/12","748","Wagner","7","3","Home"
"229","Fla. Atlantic","09/08/12","419","Middle Tenn.","17","31","Away"
"229","Fla. Atlantic","09/15/12","257","Georgia","20","56","Away"
"229","Fla. Atlantic","09/22/12","8","Alabama","7","40","Away"
"229","Fla. Atlantic","09/29/12","497","North Texas","14","20","Home"
"229","Fla. Atlantic","10/13/12","498","La.-Monroe","14","35","Away"
"229","Fla. Atlantic","10/20/12","646","South Ala.","34","37","Away"
"229","Fla. Atlantic","10/27/12","716","Troy","34","27","Home"
"229","Fla. Atlantic","11/03/12","726","Navy","17","24","Away"
"229","Fla. Atlantic","11/10/12","772","Western Ky.","37","28","Away"
"229","Fla. Atlantic","11/16/12","231","FIU","24","34","Home"
"229","Fla. Atlantic","12/01/12","671","La.-Lafayette","","","Home"
"231","FIU","09/01/12","193","Duke","26","46","Away"
"231","FIU","09/08/12","5","Akron","41","38","Home"
"231","FIU","09/15/12","128","UCF","20","33","Away"
"231","FIU","09/22/12","367","Louisville","21","28","Home"
"231","FIU","09/29/12","671","La.-Lafayette","20","48","Away"
"231","FIU","10/04/12","30","Arkansas St.","20","34","Home"
"231","FIU","10/13/12","419","Middle Tenn.","30","34","Home"
"231","FIU","10/20/12","716","Troy","37","38","Away"
"231","FIU","10/27/12","772","Western Ky.","6","14","Home"
"231","FIU","11/03/12","646","South Ala.","28","20","Away"
"231","FIU","11/16/12","229","Fla. Atlantic","34","24","Away"
"231","FIU","11/24/12","498","La.-Monroe","17","23","Home"
"234","Florida St.","09/01/12","454","Murray St.","69","3","Home"
"234","Florida St.","09/08/12","632","Savannah St.","55","0","Home"
"234","Florida St.","09/15/12","749","Wake Forest","52","0","Home"
"234","Florida St.","09/22/12","147","Clemson","49","37","Home"
"234","Florida St.","09/29/12","651","South Fla.","30","17","Away"
"234","Florida St.","10/06/12","490","North Carolina St.","16","17","Away"
"234","Florida St.","10/13/12","67","Boston College","51","7","Home"
"234","Florida St.","10/20/12","415","Miami (FL)","33","20","Away"
"234","Florida St.","10/27/12","193","Duke","48","7","Home"
"234","Florida St.","11/08/12","742","Virginia Tech","28","22","Away"
"234","Florida St.","11/17/12","392","Maryland","41","14","Away"
"234","Florida St.","11/24/12","235","Florida","26","37","Home"
"234","Florida St.","12/01/12","255","Georgia Tech","","","Neutral Site"
"235","Florida","09/01/12","71","Bowling Green","27","14","Home"
"235","Florida","09/08/12","697","Texas A&M","20","17","Away"
"235","Florida","09/15/12","694","Tennessee","37","20","Away"
"235","Florida","09/22/12","334","Kentucky","38","0","Home"
"235","Florida","10/06/12","365","LSU","14","6","Home"
"235","Florida","10/13/12","736","Vanderbilt","31","17","Away"
"235","Florida","10/20/12","648","South Carolina","44","11","Home"
"235","Florida","10/27/12","257","Georgia","9","17","Neutral Site"
"235","Florida","11/03/12","434","Missouri","14","7","Home"
"235","Florida","11/10/12","671","La.-Lafayette","27","20","Home"
"235","Florida","11/17/12","315","Jacksonville St.","23","0","Home"
"235","Florida","11/24/12","234","Florida St.","37","26","Away"
"255","Georgia Tech","09/03/12","742","Virginia Tech","17","20","Away"
"255","Georgia Tech","09/08/12","1320","Presbyterian","59","3","Home"
"255","Georgia Tech","09/15/12","746","Virginia","56","20","Home"
"255","Georgia Tech","09/22/12","415","Miami (FL)","36","42","Home"
"255","Georgia Tech","09/29/12","419","Middle Tenn.","28","49","Home"
"255","Georgia Tech","10/06/12","147","Clemson","31","47","Away"
"255","Georgia Tech","10/20/12","67","Boston College","37","17","Home"
"255","Georgia Tech","10/27/12","77","BYU","17","41","Home"
"255","Georgia Tech","11/03/12","392","Maryland","33","13","Away"
"255","Georgia Tech","11/10/12","457","North Carolina","68","50","Away"
"255","Georgia Tech","11/17/12","193","Duke","42","24","Home"
"255","Georgia Tech","11/24/12","257","Georgia","10","42","Away"
"255","Georgia Tech","12/01/12","234","Florida St.","","","Neutral Site"
"257","Georgia","09/01/12","86","Buffalo","45","23","Home"
"257","Georgia","09/08/12","434","Missouri","41","20","Away"
"257","Georgia","09/15/12","229","Fla. Atlantic","56","20","Home"
"257","Georgia","09/22/12","736","Vanderbilt","48","3","Home"
"257","Georgia","09/29/12","694","Tennessee","51","44","Home"
"257","Georgia","10/06/12","648","South Carolina","7","35","Away"
"257","Georgia","10/20/12","334","Kentucky","29","24","Away"
"257","Georgia","10/27/12","235","Florida","17","9","Neutral Site"
"257","Georgia","11/03/12","433","Ole Miss","37","10","Home"
"257","Georgia","11/10/12","37","Auburn","38","0","Away"
"257","Georgia","11/17/12","253","Ga. Southern","45","14","Home"
"257","Georgia","11/24/12","255","Georgia Tech","42","10","Home"
"257","Georgia","12/01/12","8","Alabama","","","Neutral Site"
"277","Hawaii","09/01/12","657","Southern California","10","49","Away"
"277","Hawaii","09/15/12","346","Lamar","54","2","Home"
"277","Hawaii","09/22/12","466","Nevada","24","69","Home"
"277","Hawaii","09/28/12","77","BYU","0","47","Away"
"277","Hawaii","10/06/12","626","San Diego St.","14","52","Away"
"277","Hawaii","10/13/12","473","New Mexico","23","35","Home"
"277","Hawaii","10/27/12","156","Colorado St.","27","42","Away"
"277","Hawaii","11/03/12","96","Fresno St.","10","45","Away"
"277","Hawaii","11/10/12","66","Boise St.","14","49","Home"
"277","Hawaii","11/16/12","721","Air Force","7","21","Away"
"277","Hawaii","11/24/12","465","UNLV","48","10","Home"
"277","Hawaii","12/01/12","646","South Ala.","","","Home"
"288","Houston","09/01/12","670","Texas St.","13","30","Home"
"288","Houston","09/08/12","366","Louisiana Tech","49","56","Home"
"288","Houston","09/15/12","110","UCLA","6","37","Away"
"288","Houston","09/29/12","574","Rice","35","14","Neutral Site"
"288","Houston","10/06/12","497","North Texas","44","21","Home"
"288","Houston","10/13/12","9","UAB","39","17","Home"
"288","Houston","10/18/12","663","SMU","42","72","Away"
"288","Houston","10/27/12","704","UTEP","45","35","Home"
"288","Houston","11/03/12","196","East Carolina","28","48","Away"
"288","Houston","11/10/12","719","Tulsa","7","41","Home"
"288","Houston","11/17/12","388","Marshall","41","44","Away"
"288","Houston","11/24/12","718","Tulane","40","17","Home"
"295","Idaho","08/30/12","207","Eastern Wash.","3","20","Home"
"295","Idaho","09/08/12","71","Bowling Green","13","21","Away"
"295","Idaho","09/15/12","365","LSU","14","63","Away"
"295","Idaho","09/22/12","811","Wyoming","37","40","Home"
"295","Idaho","09/29/12","457","North Carolina","0","66","Away"
"295","Idaho","10/06/12","472","New Mexico St.","26","18","Home"
"295","Idaho","10/13/12","670","Texas St.","7","38","Away"
"295","Idaho","10/20/12","366","Louisiana Tech","28","70","Away"
"295","Idaho","11/03/12","630","San Jose St.","13","42","Home"
"295","Idaho","11/10/12","77","BYU","13","52","Away"
"295","Idaho","11/17/12","706","UTSA","27","34","Home"
"295","Idaho","11/24/12","731","Utah St.","9","45","Away"
"301","Illinois","09/01/12","774","Western Mich.","24","7","Home"
"301","Illinois","09/08/12","28","Arizona St.","14","45","Away"
"301","Illinois","09/15/12","48","Charleston So.","44","0","Home"
